videogames,videogamesLabel,developerLabel,publisherLabel,designedByLabel,composerLabel
http://www.wikidata.org/entity/Q2566832,Forgotten Realms: Demon Stone,Stormfront Studios,Atari,,
http://www.wikidata.org/entity/Q2566845,Think Twice,,,,
http://www.wikidata.org/entity/Q2567348,Broken Sword: The Sleeping Dragon,Revolution Software,THQ,Tony Warriner,Benjamin McCulloch
http://www.wikidata.org/entity/Q2567511,Turbo Outrun,Sega AM2,Sega,Yu Suzuki,Hiroshi Kawaguchi
http://www.wikidata.org/entity/Q2567689,Viking: Battle for Asgard,Creative Assembly,Sega,,
http://www.wikidata.org/entity/Q2568028,Yu-Gi-Oh! Forbidden Memories,Konami,Konami,,
http://www.wikidata.org/entity/Q2568036,Kirby's Pinball Land,HAL Laboratory,Nintendo,,
http://www.wikidata.org/entity/Q2568051,Simon the Sorcerer 3D,Headfirst Productions,Adventure Soft,,
http://www.wikidata.org/entity/Q2568153,Raid on Bungeling Bay,Will Wright,Brøderbund,Will Wright,
http://www.wikidata.org/entity/Q2568425,Commandos: Beyond the Call of Duty,Pyro Studios,Eidos Interactive,,
http://www.wikidata.org/entity/Q2568498,Digimon World Dawn and Dusk,Bandai Namco Entertainment,Bandai Namco Entertainment,,
http://www.wikidata.org/entity/Q2568519,Digimon Rumble Arena,"Bandai Co., Ltd.","Bandai Co., Ltd.",,
http://www.wikidata.org/entity/Q2568609,Captain Commando,Capcom,Capcom,Akira Yasuda,
http://www.wikidata.org/entity/Q2568674,Phantom of Inferno,Nitroplus,Nitroplus,,
http://www.wikidata.org/entity/Q2568702,An Elder Scrolls Legend: Battlespire,Bethesda Softworks,Bethesda Softworks,,
http://www.wikidata.org/entity/Q2568823,Vulgus,Capcom,Capcom,Tokuro Fujiwara,
http://www.wikidata.org/entity/Q2569030,Streets of Rage 2,Sega,Sega,,Yuzo Koshiro
http://www.wikidata.org/entity/Q2357834,NeverDead,Rebellion Developments,Konami,,Mark Rutherford
http://www.wikidata.org/entity/Q2357983,Redline,Beyond Games,Accolade,,
http://www.wikidata.org/entity/Q2358082,Zany Golf,,Electronic Arts,Will Harvey,
http://www.wikidata.org/entity/Q2358727,Dragon: The Bruce Lee Story (video game),Virgin Interactive,Acclaim Entertainment,,Allister Brimble
http://www.wikidata.org/entity/Q2358844,Bee 52,Codemasters,Camerica,,
http://www.wikidata.org/entity/Q2359109,Macadam Bumper,ERE Informatique,Personal Software Services,,
http://www.wikidata.org/entity/Q2359187,Stunt Cycle,"Atari, Inc.",,,
http://www.wikidata.org/entity/Q2360194,Mega Man 5,Capcom,Capcom,,
http://www.wikidata.org/entity/Q2360218,Mega Man 6,Capcom,Capcom,,
http://www.wikidata.org/entity/Q2360769,Fantastic Four,Beenox,Activision Publishing,,Rik Schaffer
http://www.wikidata.org/entity/Q2360842,Skylanders: Spyro's Adventure,Toys for Bob,Activision Publishing,,Hans Zimmer
http://www.wikidata.org/entity/Q2361009,Q2361009,,,,
http://www.wikidata.org/entity/Q2361288,NBA Live 98,EA Sports,Electronic Arts,,
http://www.wikidata.org/entity/Q2361500,Star Wars: Lethal Alliance,Ubisoft Montreal,Ubisoft,,
http://www.wikidata.org/entity/Q2361509,Phantasy Star,Sega,Sega,,
http://www.wikidata.org/entity/Q2361559,To the Earth,,Nintendo,,
http://www.wikidata.org/entity/Q2361677,Earth 2160,Reality Pump Studios,Zuxxez Entertainment,Reality Pump Studios,
http://www.wikidata.org/entity/Q2361841,Eragon,Stormfront Studios,Vivendi Games,,
http://www.wikidata.org/entity/Q2361986,Legend of Mana,Square,Square,Akihiko Matsui,Yoko Shimomura
http://www.wikidata.org/entity/Q2362002,Naruto Shippūden: Gekitō Ninja Taisen! EX 2,,,,
http://www.wikidata.org/entity/Q2362032,Q2362032,,,,
http://www.wikidata.org/entity/Q2362073,Dr. Robotnik's Mean Bean Machine,Sonic Team,Sega,,Masanori Hikichi
http://www.wikidata.org/entity/Q2362159,Outlander,Mindscape,Mindscape,,Mark Knight
http://www.wikidata.org/entity/Q2362449,Q2362449,SNK,SNK,,
http://www.wikidata.org/entity/Q2362506,F1 2012,Feral Interactive,Codemasters,,
http://www.wikidata.org/entity/Q2362523,Sengoku,Paradox Development Studio,Paradox Interactive,,
http://www.wikidata.org/entity/Q2362543,Case Closed: The Mirapolis Investigation,Marvelous Entertainment,Marvelous Entertainment,,
http://www.wikidata.org/entity/Q2362863,Go Go Ackman,,Banpresto,,
http://www.wikidata.org/entity/Q2362947,Artifact,,,,
http://www.wikidata.org/entity/Q2363067,Minnasanno Okagesamadesu! Daisugorokutaikai,,,,
http://www.wikidata.org/entity/Q2363113,Godzilla: Destroy All Monsters Melee,Pipeworks Software,Atari,,Jake Kaufman
http://www.wikidata.org/entity/Q2363298,The Settlers IV,Gameloft,Ubisoft,Torsten Hess,Haiko Ruttmann
http://www.wikidata.org/entity/Q2363298,The Settlers IV,Ubisoft Blue Byte,Ubisoft,Torsten Hess,Haiko Ruttmann
http://www.wikidata.org/entity/Q2363298,The Settlers IV,Gameloft,Gameloft,Torsten Hess,Haiko Ruttmann
http://www.wikidata.org/entity/Q2363298,The Settlers IV,Ubisoft Blue Byte,Gameloft,Torsten Hess,Haiko Ruttmann
http://www.wikidata.org/entity/Q2363298,The Settlers IV,Gameloft,Ubisoft Blue Byte,Torsten Hess,Haiko Ruttmann
http://www.wikidata.org/entity/Q2363298,The Settlers IV,Ubisoft Blue Byte,Ubisoft Blue Byte,Torsten Hess,Haiko Ruttmann
http://www.wikidata.org/entity/Q2363298,The Settlers IV,Gameloft,Ubisoft,Thorsten Mutschall,Haiko Ruttmann
http://www.wikidata.org/entity/Q2363298,The Settlers IV,Ubisoft Blue Byte,Ubisoft,Thorsten Mutschall,Haiko Ruttmann
http://www.wikidata.org/entity/Q2363298,The Settlers IV,Gameloft,Gameloft,Thorsten Mutschall,Haiko Ruttmann
http://www.wikidata.org/entity/Q2363298,The Settlers IV,Ubisoft Blue Byte,Gameloft,Thorsten Mutschall,Haiko Ruttmann
http://www.wikidata.org/entity/Q2363298,The Settlers IV,Gameloft,Ubisoft Blue Byte,Thorsten Mutschall,Haiko Ruttmann
http://www.wikidata.org/entity/Q2363298,The Settlers IV,Ubisoft Blue Byte,Ubisoft Blue Byte,Thorsten Mutschall,Haiko Ruttmann
http://www.wikidata.org/entity/Q2364078,Sengoku 3,Noise Factory,SNK,,
http://www.wikidata.org/entity/Q2364133,Yōkai Yashiki,Casio,Casio,,
http://www.wikidata.org/entity/Q2364135,Zoda's Revenge: StarTropics II,Nintendo development teams,Nintendo,Genyo Takeda,
http://www.wikidata.org/entity/Q2364459,Disgaea 3,Nippon Ichi Software,Nippon Ichi Software,,Tenpei Sato
http://www.wikidata.org/entity/Q2364724,Blaster Master,Sunsoft,Sunsoft,,Naoki Kodaka
http://www.wikidata.org/entity/Q2364816,Ninja Gaiden Sigma,Team Ninja,Tecmo,,
http://www.wikidata.org/entity/Q2364982,Logical Journey of the Zoombinis,Brøderbund,Brøderbund,,
http://www.wikidata.org/entity/Q2365182,The Settlers II (10th Anniversary),Ubisoft Blue Byte,Ubisoft,Thomas Häuser,
http://www.wikidata.org/entity/Q2365182,The Settlers II (10th Anniversary),Ubisoft Blue Byte,Ubisoft,Thomas Friedmann,
http://www.wikidata.org/entity/Q2365182,The Settlers II (10th Anniversary),Ubisoft Blue Byte,Ubisoft,Thorsten Kneisel,
http://www.wikidata.org/entity/Q2365251,Berserk: Millennium Falcon Hen Seima Senki no Shō,Yuke's,Sammy Corporation,,
http://www.wikidata.org/entity/Q2365408,Blitzkrieg 2,Nival Interactive,cdv Software Entertainment,,
http://www.wikidata.org/entity/Q2365584,EyeToy: Kinetic,SIE London Studio,Sony Interactive Entertainment,,
http://www.wikidata.org/entity/Q2365711,Teenage Mutant Ninja Turtles: Tournament Fighters,Konami,Konami,,Miki Higashino
http://www.wikidata.org/entity/Q2366086,Toy Soldiers,Signal Studios,Xbox Game Studios,,
http://www.wikidata.org/entity/Q2366344,Knuckles' Chaotix,,Sega,,Mariko Nanba
http://www.wikidata.org/entity/Q2366720,Super Pac-Man,Namco,Namco,Tōru Iwatani,
http://www.wikidata.org/entity/Q2367032,Twisted Metal 2,989 Studios,Sony Interactive Entertainment,,
http://www.wikidata.org/entity/Q2367032,Twisted Metal 2,SingleTrac,Sony Interactive Entertainment,,
http://www.wikidata.org/entity/Q2367099,Combat Cars,Accolade,,,
http://www.wikidata.org/entity/Q2367239,Q2367239,,,,
http://www.wikidata.org/entity/Q2367309,Marc Ecko's Getting Up: Contents Under Pressure,The Collective,Atari,,
http://www.wikidata.org/entity/Q2367309,Marc Ecko's Getting Up: Contents Under Pressure,The Collective,Devolver Digital,,
http://www.wikidata.org/entity/Q2367536,Pepen ga Pengo,,,,
http://www.wikidata.org/entity/Q2367736,The Hunt for Red October,,Argus Press,,
http://www.wikidata.org/entity/Q2367908,Space Empires II,,,,
http://www.wikidata.org/entity/Q2367988,Cooking Mama: Cook Off,Cooking Mama Limited,Taito Corporation,,
http://www.wikidata.org/entity/Q2368168,Jurassic Park: The Game,Telltale Games,Telltale Games,,Jared Emerson-Johnson
http://www.wikidata.org/entity/Q2369137,Everybody's Golf 6,Clap Hanz,Sony Interactive Entertainment,,
http://www.wikidata.org/entity/Q2370191,Twinkle Star Sprites,ADK,SNK,,
http://www.wikidata.org/entity/Q2370238,Q2370238,,,,
http://www.wikidata.org/entity/Q2370268,Archipelagos,,,,
http://www.wikidata.org/entity/Q2370489,Tom Clancy's Rainbow Six: Shadow Vanguard,Gameloft,Gameloft,,
http://www.wikidata.org/entity/Q2370558,Tom Clancy's Ghost Recon Phantoms,Ubisoft,Ubisoft,,
http://www.wikidata.org/entity/Q2370618,The Elder Scrolls Travels,Bethesda Softworks,2K Games,,
http://www.wikidata.org/entity/Q2370618,The Elder Scrolls Travels,Vir2L Studios,2K Games,,
http://www.wikidata.org/entity/Q2370618,The Elder Scrolls Travels,Bethesda Softworks,Bethesda Softworks,,
http://www.wikidata.org/entity/Q2370618,The Elder Scrolls Travels,Vir2L Studios,Bethesda Softworks,,
http://www.wikidata.org/entity/Q2372369,Loco-Motion,Konami,,,
http://www.wikidata.org/entity/Q2372402,Swedish Touring Car Championship,,EA DICE,,
http://www.wikidata.org/entity/Q2373154,Taz in Escape from Mars,Tectoy,Sega,,
http://www.wikidata.org/entity/Q2374117,Q2374117,,,,
http://www.wikidata.org/entity/Q2374144,Hamster Monogatari 64,Culture Brain,Culture Brain,,
http://www.wikidata.org/entity/Q2374347,Legend of Legaia,Contrail,Sony Interactive Entertainment,,Michiru Oshima
http://www.wikidata.org/entity/Q2374414,Conduit 2,High Voltage Software,Sega,,
http://www.wikidata.org/entity/Q2375548,Namco × Capcom,Monolith Soft,Bandai Namco Entertainment,,Yuzo Koshiro
http://www.wikidata.org/entity/Q2376109,Q2376109,,,,
http://www.wikidata.org/entity/Q2376743,Tex Murphy: Overseer,Indie Built,Indie Built,Chris Jones,
http://www.wikidata.org/entity/Q2376909,Ultima VII: The Black Gate,Origin Systems,Electronic Arts,Richard Garriott,Dana Karl Glover
http://www.wikidata.org/entity/Q2377020,SSX Tricky,EA Vancouver,EA Sports Big,,
http://www.wikidata.org/entity/Q2377056,Sega Game Pack 4 in 1,Sega,,,
http://www.wikidata.org/entity/Q2377059,Q2377059,,,,
http://www.wikidata.org/entity/Q2377301,Grand Prix Challenge,Krome Studios Melbourne,Atari,,
http://www.wikidata.org/entity/Q2377898,Pid,Might and Delight,Might and Delight,,
http://www.wikidata.org/entity/Q2378368,Civilization World,Firaxis Games,2K Games,Sid Meier,
http://www.wikidata.org/entity/Q2378952,Vectorman,BlueSky Software,Sega,,
http://www.wikidata.org/entity/Q2378963,Tony Hawk's Underground 2,Neversoft,Activision Publishing,,
http://www.wikidata.org/entity/Q2839507,Alpha Mission II,SNK,SNK,,
http://www.wikidata.org/entity/Q2839530,Alphabet,,,,
http://www.wikidata.org/entity/Q2840182,ALSHARK,,,,
http://www.wikidata.org/entity/Q2840259,Q2840259,,,,
http://www.wikidata.org/entity/Q2840342,Alter Ego,Future Games (video game developer),Viva Media,,
http://www.wikidata.org/entity/Q2840757,Persian Gulf Inferno,,Innerprise Software,,
http://www.wikidata.org/entity/Q2841397,Trick Shot,,,,
http://www.wikidata.org/entity/Q2841428,Amazing Island,Sega AM3,Sega,,Yuzo Koshiro
http://www.wikidata.org/entity/Q2841430,David Crane's Amazing Tennis,Absolute Entertainment,,David Crane,
http://www.wikidata.org/entity/Q2842078,Sonic's Schoolhouse,Sega,Orion Pictures,,
http://www.wikidata.org/entity/Q2842879,American Conquest: Fight Back,GSC Game World,,,
http://www.wikidata.org/entity/Q2844045,Dance Dance Revolution 4thMix,Konami,Konami,,
http://www.wikidata.org/entity/Q2844106,Gazza II,Empire Interactive,Empire Interactive,,
http://www.wikidata.org/entity/Q2844154,Amped 2,Indie Built,Xbox Game Studios,,
http://www.wikidata.org/entity/Q2844155,Amped 3,Indie Built,2K Sports,,
http://www.wikidata.org/entity/Q2844157,Amped: Freestyle Snowboarding,Indie Built,Xbox Game Studios,,
http://www.wikidata.org/entity/Q2844464,Amplitude,Harmonix Music Systems,Sony Interactive Entertainment,,
http://www.wikidata.org/entity/Q2845067,Anacreon: Reconstruction 4021,,,,
http://www.wikidata.org/entity/Q2845467,Anarchy,,SCE Studio Liverpool,,
http://www.wikidata.org/entity/Q2846258,Andre Agassi Tennis,,,Andre Agassi,
http://www.wikidata.org/entity/Q2846828,Defender 2000,,Atari,,
http://www.wikidata.org/entity/Q2846891,Andro Dunos,Visco Corporation,SNK,,
http://www.wikidata.org/entity/Q2846940,Andromeda Conquest,Avalon Hill,Avalon Hill,,
http://www.wikidata.org/entity/Q2847402,Q2847402,,,,
http://www.wikidata.org/entity/Q2849140,Q2849140,,,,
http://www.wikidata.org/entity/Q2849434,Q2849434,Koei Tecmo Holdings,NEC,,
http://www.wikidata.org/entity/Q2849437,Trois,Koei Tecmo Holdings,Koei,,
http://www.wikidata.org/entity/Q2849654,Kelly Slater's Pro Surfer,HotGen,Activision Publishing,,
http://www.wikidata.org/entity/Q2850031,Animastar,Asmik Ace Entertainment,Syn Sophia,,
http://www.wikidata.org/entity/Q2850034,Animaniacs: The Great Edgar Hunt,Warthog Games,UTV Ignition Games,,
http://www.wikidata.org/entity/Q2850075,Anime Slot Revolution: Pachi-Slot Kidō Senshi Gundam II - Ai Senshi Hen,Yamasa,Yamasa,,
http://www.wikidata.org/entity/Q2851483,Anetto Futatabi,Namco Tales Studio,Namco Tales Studio,,Motoi Sakuraba
http://www.wikidata.org/entity/Q2851748,Anno: Create A New World,,Ubisoft,,
http://www.wikidata.org/entity/Q2851749,Anno 1404 Venice,Ubisoft Blue Byte,Ubisoft,,
http://www.wikidata.org/entity/Q2851830,Questprobe Featuring Spider-Man,,,,
http://www.wikidata.org/entity/Q2852352,Another Code: R – A Journey into Lost Memories,Cing,Nintendo,,
http://www.wikidata.org/entity/Q2855009,Krazy Kreatures,,,,
http://www.wikidata.org/entity/Q2855412,Q2855412,,,,
http://www.wikidata.org/entity/Q2855953,BaboViolent 2,,,,
http://www.wikidata.org/entity/Q2856121,Winbrick,,,,
http://www.wikidata.org/entity/Q2857370,Pinkie,,,,
http://www.wikidata.org/entity/Q2857874,Cannon Fodder 3,,Game Factory Interactive,,
http://www.wikidata.org/entity/Q2858083,Apache: Air Assault,Gaijin Entertainment,Activision Publishing,,
http://www.wikidata.org/entity/Q2858156,Ape Academy 2,Shift,Sony Interactive Entertainment,,
http://www.wikidata.org/entity/Q2858157,Ape Escape Academy,SIE Japan Studio,Sony Interactive Entertainment,,
http://www.wikidata.org/entity/Q2858740,Apple Panic,Brøderbund,Brøderbund,,
http://www.wikidata.org/entity/Q2859113,Aquanox,,Ravensburger Interactive Media,,
http://www.wikidata.org/entity/Q2859116,Aquanox 2: Revelation,,JoWooD Entertainment,,
http://www.wikidata.org/entity/Q2859161,Aquaman: Battle for Atlantis,Lucky Chicken Games,TDK,,Tommy Tallarico
http://www.wikidata.org/entity/Q2859312,Ar Tonelico 2,Gust Co. Ltd.,Banpresto,,
http://www.wikidata.org/entity/Q2859913,Iron Soldier 2,,,,
http://www.wikidata.org/entity/Q2860039,Archer MacLean's 3D Pool,,,,
http://www.wikidata.org/entity/Q2860051,Archer Maclean's Mercury,UTV Ignition Games,Europe,Archer Maclean,
http://www.wikidata.org/entity/Q2860688,Arcus Odyssey,Namco Tales Studio,Renovation Products,,Motoi Sakuraba
http://www.wikidata.org/entity/Q2860802,Arena,,,,
http://www.wikidata.org/entity/Q2861677,Armada,Metro3D,Metro3D,,
http://www.wikidata.org/entity/Q2861682,Armada 2525,,,,
http://www.wikidata.org/entity/Q2862337,Armor Attack,Tim Skelly,Cinematronics,,
http://www.wikidata.org/entity/Q2862348,Armored Warriors,Capcom,Capcom,,
http://www.wikidata.org/entity/Q2862795,Armorines: Project S.W.A.R.M.,Acclaim Studios London,Acclaim Entertainment,,
http://www.wikidata.org/entity/Q2862833,Army Men: Sarge's Heroes 2,The 3DO Company,The 3DO Company,,
http://www.wikidata.org/entity/Q2862835,Army Men: Air Attack,The 3DO Company,The 3DO Company,,
http://www.wikidata.org/entity/Q2862836,Army Men: Sarge's Heroes,The 3DO Company,The 3DO Company,,
http://www.wikidata.org/entity/Q2862838,Army Men: Sarge's War,2K Play,2K Play,,
http://www.wikidata.org/entity/Q2863026,Might and Magic Tribute: Book of Ceth,,,,
http://www.wikidata.org/entity/Q2863368,Arnold Palmer Tournament Golf,Sega,Sega,,
http://www.wikidata.org/entity/Q2864226,Arrow Flash,Sega,Renovation Products,,
http://www.wikidata.org/entity/Q2864422,Q2864422,,,,
http://www.wikidata.org/entity/Q2864518,Art Alive!,Sega,Tectoy,,
http://www.wikidata.org/entity/Q2864703,Art of Fighting Anthology,,,,
http://www.wikidata.org/entity/Q2864706,Art of Fighting 3,SNK,SNK,,
http://www.wikidata.org/entity/Q2864912,Q2864912,,,,
http://www.wikidata.org/entity/Q2866029,Arumana no Kiseki,Konami,Konami,,Kinuyo Yamashita
http://www.wikidata.org/entity/Q2866154,Q2866154,,,,
http://www.wikidata.org/entity/Q2866500,Asheron's Call 2: Fallen Kings,WB Games Boston,Xbox Game Studios,,
http://www.wikidata.org/entity/Q2866515,Q2866515,,,,
http://www.wikidata.org/entity/Q2866951,Assassin's Creed II: Multiplayer,Ubisoft,Ubisoft,,
http://www.wikidata.org/entity/Q2868642,Asterix & Obélix take on Caesar,Tek 5,Cryo Interactive,,
http://www.wikidata.org/entity/Q2868644,Astérix and the Secret Mission,,,,
http://www.wikidata.org/entity/Q2868651,Asterix and the Power of the Gods,Core Design,Sega,Simon Phipps,Nathan McCree
http://www.wikidata.org/entity/Q2869286,Athens 2004,Eurocom,Sony Interactive Entertainment,,
http://www.wikidata.org/entity/Q2869286,Athens 2004,Eurocom,Eidos Interactive,,
http://www.wikidata.org/entity/Q2869418,Atlantis,Imagic,Imagic,,
http://www.wikidata.org/entity/Q2869574,Atomic Robo-Kid,"UPL Co., Ltd","UPL Co., Ltd",,
http://www.wikidata.org/entity/Q2869880,Attack of the Saucerman,SCE Studio Liverpool,Sony Interactive Entertainment,,
http://www.wikidata.org/entity/Q2871933,Aurora Watching,Metropolis Software,DreamCatcher Interactive,,
http://www.wikidata.org/entity/Q2872177,Australian Rugby League,Electronic Arts,EA Sports,,
http://www.wikidata.org/entity/Q2872664,Automobili Lamborghini,Titus Software,Titus Software,,
http://www.wikidata.org/entity/Q2873432,Avengers,Capcom,Capcom,,
http://www.wikidata.org/entity/Q2873794,Prophecy I: The Viking Child,,,,
http://www.wikidata.org/entity/Q2874682,Awesome,Ubisoft Reflections,SCE Studio Liverpool,,Tim Wright
http://www.wikidata.org/entity/Q2874684,Awesome Possum... Kicks Dr. Machino's Butt,Tengen,Tengen,,
http://www.wikidata.org/entity/Q2874805,Axis and Allies,,,,
http://www.wikidata.org/entity/Q2874890,Ayiti: The Cost of Life,,,,
http://www.wikidata.org/entity/Q2875097,Q2875097,,,,
http://www.wikidata.org/entity/Q2875135,World Series Baseball Starring Deion Sanders,BlueSky Software,Sega,,
http://www.wikidata.org/entity/Q2875247,Azur & Asmar: The Princes' Quest,Wizarbox,Avanquest,,
http://www.wikidata.org/entity/Q2875256,Azure Dreams,Konami,Konami,,
http://www.wikidata.org/entity/Q2876344,Q2876344,,,,
http://www.wikidata.org/entity/Q2876609,Q2876609,FreeStyleGames,Sony Interactive Entertainment,,
http://www.wikidata.org/entity/Q2876628,B.O.B.,,Electronic Arts,,
http://www.wikidata.org/entity/Q2877093,Mega Man Battle Network 5,Capcom,Capcom,,Akari Kaida
http://www.wikidata.org/entity/Q2877212,BMW M3 Challenge,,,,
http://www.wikidata.org/entity/Q2877418,ATV Offroad Fury 3,Climax Studios,Sony Interactive Entertainment,,
http://www.wikidata.org/entity/Q2877494,BS Fire Emblem,Intelligent Systems,Nintendo,,
